RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30,2026-05-31,2026-06-30,2026-07-31,2026-08-31
2528,164,Sarasota County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,115,134659.8325254759,135001.2326467463,135636.12187623445,136603.82632365508,137577.71124251647,138363.29143313863,139275.83016342783,140232.05029226132,141106.29689041365,141955.49631342886,142776.21536783586,143698.63547896926,144641.56928639358,145721.9111153426,146854.2871954687,148082.0534580118,149346.98422816044,150819.87280445395,152618.9832508075,154479.51764145613,156167.0707234135,157377.36701156502,158400.1520685566,159560.66268497906,160890.98375900244,162518.6171985249,163873.620864059,165289.1368310929,166600.31628894465,167944.49224863344,169112.5066152394,170226.55668242814,171557.41822427805,173189.19054859885,174957.95325107736,176942.24943488117,179302.74075086616,181679.16427258623,183625.24518893287,185154.27694587337,186551.05224192617,187925.83235489184,189259.72446994067,190916.99556629977,192883.75372173413,194777.9525517668,196330.26450716527,197816.27517638635,199407.33771455585,201239.87533970515,203263.7333247572,205708.92873937855,208523.71675404164,211801.5699760128,215015.7303169698,218822.8495008933,222704.9372466633,226937.73880459697,230970.81155193225,234958.37364805708,239194.56350292065,243883.58627000332,250159.56576335776,257100.75868017116,264915.4744998452,272922.85637513665,281138.7384883705,288832.9413558493,295553.7795812637,302082.0480036667,306818.0661172848,311701.2399813207,317061.6828346067,322720.09471383685,326633.4139964809,328540.1868641984,330603.2986431017,333019.90506332304,333975.94494701055,332966.7429794601,330484.53237197286,327255.7662669435,323921.7563900641,318768.00549436145,313013.29448440846,307667.1196342928,303226.0015781071,299303.05760774686,293890.5370810514,288385.4009100968,283128.6070438859,277961.8950298545,273149.7976602733,268354.2451866064,264217.66221965104,260120.2787840093,254823.15598099984,249573.4615277379,244542.07188533284,241293.36719733445,237961.70044097272,234057.23534358767,229666.3137283302,225031.78572622093,220258.58852549133,215360.33781502527,211094.4307811589,207517.25789881908,204059.1825459989,200429.6424151357,196650.42616816412,192321.6106196624,188769.93418070057,185699.75544339465,183516.15891700992,181461.1194569725,179724.7599607706,178406.23169885585,177321.36247311722,176540.67023712047,175719.65612133782,175369.20698296372,175332.04749337526,176495.47926339475,176932.15891490687,176772.5654108819,175982.00308765468,175419.73617683433,175011.6280946217,174271.19394353745,173026.6844280568,171986.0949307635,171002.26722579496,170514.0908370668,169663.3517522237,168671.33134076878,167457.26285823245,166484.70746753164,165233.07005240073,164141.60068772003,163272.12953962898,162691.25986887657,162519.40316968042,162083.75560093313,161774.08882141014,161567.42880122166,162241.53489793438,163967.91048012098,165888.39761593405,167518.58840311854,168934.20354358692,170095.03516398137,170900.86982632682,171306.11875192172,172196.11728638597,173537.8949723211,175325.2506096362,177059.38250240652,179361.61268111374,181943.73096228423,184772.33070573676,187354.22311025605,189776.8202165604,191939.15952711343,193718.4791040848,195171.4551746177,196683.5951969186,198380.6044290522,200187.0843109596,201657.1786482403,203273.8415358339,204833.36057709937,206506.7027418884,207653.11351902448,208787.171420199,209823.9866973979,210950.49136389612,211838.57585631337,213217.2906017258,214898.79154606696,216855.47414541905,218382.3370925816,219731.45549911764,221120.12624522368,222944.1859388745,225045.5917128375,227425.927168267,230059.93103702425,232905.88447458344,235920.82870877985,238709.8646154476,240880.4167579678,242382.86444535,243296.01918886605,244221.50027445727,245539.0520426421,247256.62597123944,249237.18621876405,251006.0514507684,252652.61460311708,254239.0292593001,255547.886891328,256894.807455405,258172.6708019031,259379.07521470037,260181.9698583021,260799.62279528045,261451.0738681321,261919.00012970992,262445.04868810147,263015.50364093186,263728.33700288815,264279.5577216059,264936.6186914187,265924.4396778582,266962.3623287917,267983.879808304,268577.4392675958,269114.1517446598,269269.5968371874,269668.0332739648,270207.84581516334,271591.59768496524,273070.8454603851,274483.7524610884,275363.06119480066,276126.6727659648,276897.2979969401,277337.8643005189,277378.236527663,276937.3611456568,276255.80786165566,275532.5382586482,275118.2587830327,275235.1953372669,275744.42021569057,276289.82995271403,277055.6355955373,278176.1340536905,279598.0527441798,281420.4870603639,283252.4602773784,284953.7256823024,285929.9327601234,285983.38770137815,285938.33610899496,286503.147252197,288312.9121671008,291369.4172803117,295065.427380309,299562.01072505134,304003.9361521755,308697.9733845377,313484.0926390102,318817.38092968066,324945.8277241829,332969.7562080215,343317.4311311405,353774.3568757016,362762.8242795616,369611.68649866857,376729.644861786,384219.7889784441,392024.14676101087,401707.3348520168,413720.90988935344,428968.17028764496,445086.8920341157,460551.8263179783,473297.87689006544,480910.4814692287,483092.4259426372,480969.2524655084,477952.78008957865,475587.7955933658,473804.88810543314,471995.8234641937,470641.1999852226,470281.22919448273,470565.4590803678,470951.6805936127,471671.51418038254,471966.6775174274,472048.8434601696,471568.9986846202,471394.2551424752,470924.421105168,469976.0511069291,468553.3107569874,467636.77787709486,467390.1047918184,466867.587978571,465167.9313811965,461661.9827991016,457712.5451787619,453988.6235615911,451008.5572328924,448253.7088481804,445244.3868845177,441783.2915583568,438234.989616589,434510.4223361038,430899.406641706,427255.09895142633,423352.2112833717,418727.5988244252,413603.54331753793,408772.8157059315,404939.0343958242,402067.2515269753,400042.89419354656,399048.5117984673,398824.39604084194,398928.88486890047,398643.4739337275,397714.72744936525,396495.4904138767,395649.1384022256,395747.102463172,396714.458038624
